# D12-3 Motor Altitude/Lateral vs Time (Up to date)
# 268 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
18.943,34.007,34.007,-4.282,5.17,-0.004,0.625,-11.752,0.004,11.752,270.021,2.898,0.625,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.625,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.625,90,14.779,1009.262,0.001,340.255,0.013,2.675e5,2.6,34.253,0.219,0.064,6.713e-4
19.162,33.068,33.068,-4.283,5.096,-0.013,0.355,-12.372,0.004,12.372,270.02,2.761,0.354,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.916,90,14.785,1009.372,0.001,340.259,0.013,2.672e5,2.6,34.253,0.219,0.064,6.59e-4
19.381,32.13,32.13,-4.286,5.14,-0.002,0.254,-12.985,0.004,12.985,270.019,2.838,0.254,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.949,90,14.791,1009.482,0.001,340.262,0.013,2.673e5,2.6,34.253,0.219,0.064,6.663e-4
19.6,31.192,31.192,-4.286,5.172,0.001,0.273,-13.612,0.004,13.612,270.018,2.894,0.273,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.775,90,14.797,1009.592,0.001,340.266,0.013,2.674e5,2.6,34.253,0.219,0.064,6.714e-4
19.818,30.254,30.254,-4.286,5.138,0.01,0.512,-14.239,0.004,14.239,270.017,2.834,0.511,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.627,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.611,90,14.803,1009.702,0.001,340.27,0.013,2.676e5,2.6,34.253,0.219,0.064,6.659e-4
20.037,29.316,29.316,-4.284,5.075,-0.01,0.232,-14.847,0.004,14.847,270.016,2.722,0.232,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.621,90,14.809,1009.812,0.001,340.273,0.013,2.672e5,2.6,34.253,0.219,0.064,6.557e-4
20.256,28.378,28.378,-4.286,5.05,0.037,0.878,-15.437,0.004,15.437,270.015,2.671,0.877,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.641,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.054,90,14.816,1009.922,0.001,340.277,0.013,2.684e5,2.6,34.253,0.219,0.064,6.514e-4
20.475,27.441,27.441,-4.278,5.148,-0.038,0.059,-16.043,0.004,16.043,270.015,2.863,0.046,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.61,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.884,90,14.822,1010.032,0.001,340.281,0.013,2.668e5,2.6,34.253,0.219,0.064,6.678e-4
20.694,26.502,26.502,-4.286,5.16,0.004,0.253,-16.671,0.004,16.671,270.014,2.873,0.253,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.763,90,14.828,1010.142,0.001,340.285,0.013,2.674e5,2.6,34.253,0.219,0.064,6.695e-4
20.913,25.565,25.565,-4.285,5.129,0.01,0.493,-17.294,0.004,17.294,270.014,2.818,0.493,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.626,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.034,90,14.834,1010.252,0.001,340.288,0.013,2.677e5,2.6,34.253,0.219,0.064,6.644e-4
21.132,24.628,24.628,-4.283,5.187,0.005,0.576,-17.922,0.004,17.922,270.013,2.926,0.576,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.626,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.674,90,14.84,1010.362,0.001,340.292,0.013,2.677e5,2.6,34.253,0.219,0.064,6.74e-4
21.351,23.69,23.69,-4.282,5.116,-0.013,0.253,-18.549,0.004,18.549,270.013,2.8,0.253,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.689,90,14.846,1010.472,0.001,340.296,0.013,2.672e5,2.6,34.253,0.219,0.064,6.624e-4
21.57,22.753,22.753,-4.285,5.088,0.027,0.764,-19.156,0.004,19.156,270.012,2.744,0.763,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.636,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.078,90,14.852,1010.581,0.001,340.299,0.013,2.682e5,2.6,34.253,0.219,0.064,6.577e-4
21.788,21.816,21.816,-4.279,5.175,-0.015,0.52,-19.774,0.004,19.774,270.012,2.911,0.52,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.62,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.139,90,14.858,1010.691,0.001,340.303,0.013,2.674e5,2.6,34.253,0.219,0.064,6.723e-4
22.007,20.878,20.878,-4.282,5.243,0.002,0.539,-20.425,0.004,20.425,270.011,3.025,0.539,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.625,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.261,90,14.864,1010.801,0.001,340.307,0.013,2.676e5,2.6,34.253,0.219,0.064,6.832e-4
22.226,19.941,19.941,-4.282,5.311,-0.011,0.255,-21.1,0.004,21.1,270.011,3.143,0.255,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.255,90,14.87,1010.911,0.001,340.31,0.013,2.673e5,2.6,34.253,0.219,0.064,6.944e-4
22.445,19.004,19.004,-4.284,5.347,0.024,0.717,-21.794,0.004,21.794,270.01,3.199,0.717,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.634,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.512,90,14.876,1011.021,0.001,340.314,0.013,2.681e5,2.6,34.253,0.219,0.064,7e-4
22.664,18.068,18.068,-4.279,5.438,-0.019,0.34,-22.51,0.004,22.51,270.01,3.356,0.339,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.617,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.208,90,14.883,1011.131,0.001,340.318,0.013,2.672e5,2.6,34.253,0.219,0.064,7.15e-4
22.883,17.13,17.13,-4.283,5.396,0.044,0.991,-23.237,0.004,23.237,270.01,3.282,0.99,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.646,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.851,90,14.889,1011.241,0.001,340.321,0.013,2.687e5,2.6,34.253,0.219,0.064,7.08e-4
23.101,16.195,16.195,-4.273,5.259,-0.045,0.279,-23.931,0.004,23.931,270.009,3.065,0.275,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.61,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.186,90,14.895,1011.351,0.001,340.325,0.013,2.669e5,2.6,34.253,0.219,0.065,6.861e-4
23.321,15.257,15.257,-4.283,5.302,0.003,0.335,-24.61,0.004,24.61,270.009,3.125,0.335,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.272,90,14.901,1011.461,0.001,340.329,0.013,2.675e5,2.6,34.253,0.219,0.065,6.928e-4
23.539,14.32,14.32,-4.282,5.345,-0.005,0.07,-25.301,0.004,25.301,270.009,3.199,0.069,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.169,90,14.907,1011.57,0.001,340.332,0.013,2.674e5,2.6,34.253,0.219,0.065,6.998e-4
23.758,13.384,13.384,-4.283,5.337,6.87e-4,0.038,-25.999,0.004,25.999,270.008,3.183,0.038,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.201,90,14.913,1011.68,0.001,340.336,0.013,2.675e5,2.6,34.253,0.219,0.065,6.984e-4
23.977,12.447,12.447,-4.283,5.342,0.005,0.287,-26.696,0.004,26.696,270.008,3.192,0.287,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.317,90,14.919,1011.79,0.001,340.34,0.013,2.676e5,2.6,34.253,0.219,0.065,6.992e-4
24.195,11.511,11.511,-4.282,5.379,0.001,0.303,-27.401,0.004,27.401,270.008,3.255,0.303,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.122,90,14.925,1011.9,0.001,340.344,0.013,2.675e5,2.6,34.253,0.219,0.065,7.053e-4
24.414,10.575,10.575,-4.282,5.339,0.058,1.115,-28.105,0.004,28.105,270.008,3.188,1.113,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.653,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.705,90,14.931,1012.01,0.001,340.347,0.013,2.691e5,2.6,34.253,0.219,0.065,6.988e-4
24.633,9.64,9.64,-4.269,5.186,-0.05,0.48,-28.776,0.004,28.776,270.007,2.945,0.477,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.61,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.736,90,14.937,1012.119,0.001,340.351,0.013,2.67e5,2.6,34.253,0.219,0.065,6.745e-4
24.852,8.702,8.702,-4.28,5.137,0.013,0.687,-29.41,0.004,29.41,270.007,2.84,0.687,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.63,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.14,90,14.943,1012.229,0.001,340.355,0.013,2.68e5,2.6,34.253,0.219,0.065,6.659e-4
25.071,7.767,7.767,-4.277,5.219,0.02,0.921,-30.048,0.004,30.048,270.007,2.991,0.921,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.637,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.392,90,14.95,1012.339,0.001,340.358,0.013,2.683e5,2.6,34.253,0.219,0.065,6.795e-4
25.289,6.831,6.831,-4.273,5.333,-0.038,0.295,-30.724,0.004,30.724,270.007,3.192,0.292,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.612,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.32,90,14.956,1012.449,0.001,340.362,0.013,2.67e5,2.6,34.253,0.219,0.065,6.983e-4
25.508,5.894,5.894,-4.281,5.379,0.022,0.708,-31.43,0.004,31.43,270.007,3.256,0.708,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.633,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.947,90,14.962,1012.559,0.001,340.366,0.013,2.682e5,2.6,34.253,0.219,0.065,7.053e-4
25.727,4.959,4.959,-4.276,5.282,-0.023,0.174,-32.125,0.004,32.125,270.006,3.101,0.173,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.615,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.026,90,14.968,1012.668,0.001,340.369,0.013,2.672e5,2.6,34.253,0.219,0.065,6.899e-4
25.946,4.023,4.023,-4.281,5.264,0.018,0.606,-32.799,0.004,32.799,270.006,3.063,0.606,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.63,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.799,90,14.974,1012.778,0.001,340.373,0.013,2.68e5,2.6,34.253,0.219,0.065,6.867e-4
26.164,3.088,3.088,-4.277,5.185,0.102,1.555,-33.454,0.004,33.454,270.006,2.931,1.552,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.68,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.602,90,14.98,1012.888,0.001,340.377,0.013,2.706e5,2.6,34.253,0.219,0.065,6.739e-4
26.383,2.155,2.155,-4.255,5.367,-0.11,0.413,-34.133,0.004,34.133,270.006,3.27,0.398,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.593,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.445,90,14.986,1012.997,0.001,340.38,0.013,2.661e5,2.6,34.253,0.22,0.065,7.044e-4
26.603,1.216,1.216,-4.279,5.439,7.497e-4,0.389,-34.861,0.003,34.861,270.006,3.358,0.389,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.528,90,14.992,1013.107,0.001,340.384,0.013,2.677e5,2.6,34.253,0.284,0.065,7.152e-4
# Event GROUND_HIT occurred at t=26.887 seconds
# Event SIMULATION_END occurred at t=26.887 seconds
26.887,0,0,-4.279,5.508,0.011,0.589,-35.832,0.003,35.832,270.006,3.469,0.589,33.358,-111.771,NaN,NaN,NaN,NaN,22.489,89.987,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.628,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.212,90,15,1013.25,0.001,340.389,0.013,2.679e5,2.6,34.253,NaN,0.065,7.264e-4
