# Alpha 3 -15 Angle (Up to date)
# 940 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.332,4.848,4.848,33.649,35.454,65.606,82.871,-0.993,-0.992,1.404,225.001,11.168,50.631,28.61,-80.6,4.261,1.048e-6,-33.221,-0.014,61.641,225.001,54.432,20.432,4.049e-4,1.31e-5,9.792,8.447,7.081,1.399,5.197,9.75,0.277,0.657,0.366,0.17,0.122,0.688,1.184,1.661,3.878e-4,0,0,0,0,-0.005,3.883,225,14.968,1012.681,0.001,340.37,0.108,7.648e5,0.976,4.831,0.003,0.011,0.005
0.335,4.932,4.932,33.813,35.649,65.18,82.534,-1.012,-1.012,1.432,225.001,11.294,50.63,28.61,-80.6,4.253,1.041e-6,-27.339,-0.014,61.566,225.001,54.416,20.416,4.049e-4,1.31e-5,9.792,8.447,7.081,1.4,5.179,9.719,0.28,0.657,0.366,0.17,0.122,0.688,1.181,1.657,-1.403e-4,0,0,0,0,-0.003,3.888,225,14.968,1012.672,0.001,340.369,0.109,7.69e5,0.976,4.831,0.003,0.011,0.005
0.337,5.017,5.017,33.975,35.843,64.784,82.191,-1.032,-1.032,1.46,225.001,11.421,50.581,28.61,-80.6,4.231,9.96e-7,-21.413,-0.014,61.505,225.001,54.4,20.4,4.048e-4,1.31e-5,9.792,8.448,7.08,1.401,5.161,9.688,0.283,0.657,0.366,0.17,0.122,0.688,1.175,1.649,-2.825e-4,0,0,0,0,-0.002,3.894,225,14.967,1012.662,0.001,340.369,0.109,7.732e5,0.976,4.831,0.003,0.011,0.005
0.34,5.102,5.102,34.136,36.037,64.418,81.842,-1.053,-1.053,1.489,225.001,11.547,50.483,28.61,-80.6,4.195,9.879e-7,-15.462,-0.014,61.459,225.001,54.384,20.384,4.048e-4,1.31e-5,9.792,8.45,7.079,1.403,5.142,9.656,0.285,0.657,0.366,0.17,0.122,0.687,1.164,1.635,3.171e-4,0,0,0,0,-0.001,3.9,225,14.967,1012.652,0.001,340.369,0.11,7.773e5,0.976,4.831,0.003,0.012,0.005
0.342,5.188,5.188,34.297,36.229,64.082,81.488,-1.073,-1.073,1.518,225.001,11.673,50.337,28.61,-80.6,4.144,9.257e-7,-9.505,-0.014,61.427,225.001,54.368,20.368,4.047e-4,1.31e-5,9.792,8.452,7.079,1.406,5.124,9.625,0.288,0.657,0.366,0.17,0.122,0.687,1.149,1.616,1.473e-4,0,0,0,0,-4.092e-4,3.905,225,14.966,1012.642,0.001,340.368,0.111,7.815e5,0.976,4.831,0.003,0.012,0.005
0.345,5.274,5.274,34.457,36.421,63.776,81.127,-1.094,-1.094,1.547,225.001,11.799,50.142,28.61,-80.6,4.08,9.12e-7,-3.56,-0.015,61.411,225.001,54.352,20.352,4.047e-4,1.31e-5,9.792,8.455,7.078,1.41,5.106,9.594,0.291,0.657,0.366,0.17,0.122,0.686,1.131,1.593,-1.58e-4,0,0,0,0,-5.68e-5,3.911,225,14.966,1012.631,0.001,340.368,0.111,7.856e5,0.976,4.831,0.003,0.012,0.005
0.347,5.36,5.36,34.616,36.612,63.502,80.76,-1.115,-1.115,1.577,225.001,11.924,49.898,28.61,-80.6,4.002,8.736e-7,2.353,-0.014,61.41,225.001,54.336,20.336,4.047e-4,1.31e-5,9.792,8.458,7.078,1.414,5.088,9.562,0.294,0.657,0.366,0.17,0.122,0.685,1.108,1.566,-3.843e-4,0,0,0,0,2.456e-5,3.916,225,14.965,1012.621,0.001,340.368,0.112,7.898e5,0.976,4.831,0.003,0.012,0.005
0.35,5.447,5.447,34.774,36.802,63.257,80.387,-1.136,-1.136,1.607,225.001,12.048,49.605,28.61,-80.6,3.91,8.708e-7,8.213,-0.014,61.423,225.001,54.32,20.32,4.046e-4,1.31e-5,9.792,8.462,7.077,1.418,5.07,9.531,0.296,0.657,0.366,0.17,0.122,0.684,1.081,1.532,4.367e-4,0,0,0,0,2.961e-4,3.922,225,14.965,1012.611,0.001,340.367,0.112,7.939e5,0.976,4.831,0.003,0.012,0.005
0.352,5.534,5.534,34.932,36.992,63.038,80.01,-1.158,-1.158,1.637,225.001,12.172,49.272,28.61,-80.6,3.809,8.75e-7,14.001,-0.014,61.451,225.001,54.304,20.304,4.046e-4,1.309e-5,9.792,8.466,7.077,1.423,5.051,9.499,0.299,0.657,0.366,0.17,0.122,0.683,1.051,1.495,-4.94e-4,0,0,0,0,8.518e-4,3.925,225,14.964,1012.601,0.001,340.367,0.113,7.979e5,0.976,4.831,0.003,0.012,0.005
0.355,5.621,5.621,35.09,37.181,62.848,79.626,-1.179,-1.179,1.668,225.001,12.295,48.892,28.61,-80.6,3.696,8.886e-7,19.696,-0.013,61.493,225.001,54.288,20.288,4.045e-4,1.309e-5,9.792,8.471,7.076,1.429,5.033,9.468,0.301,0.657,0.366,0.17,0.122,0.681,1.019,1.454,-1.415e-4,0,0,0,0,0.002,3.927,225,14.963,1012.591,0.001,340.367,0.114,8.02e5,0.976,4.831,0.003,0.012,0.005
0.357,5.71,5.71,35.247,37.37,62.686,79.235,-1.201,-1.201,1.699,225.001,12.417,48.463,28.61,-80.6,3.571,9.162e-7,25.291,-0.014,61.549,225.001,54.272,20.272,4.045e-4,1.309e-5,9.792,8.476,7.076,1.435,5.015,9.436,0.304,0.657,0.366,0.17,0.122,0.68,0.982,1.407,1.508e-4,0,0,0,0,0.003,3.93,225,14.963,1012.58,0.001,340.366,0.114,8.06e5,0.976,4.831,0.003,0.012,0.005
0.36,5.8,5.8,35.408,37.563,62.548,78.83,-1.224,-1.224,1.731,225.001,12.54,47.978,28.61,-80.6,3.43,8.725e-7,30.87,-0.015,61.621,225.001,54.256,20.256,4.044e-4,1.309e-5,9.792,8.483,7.075,1.442,4.996,9.404,0.306,0.657,0.366,0.17,0.122,0.678,0.942,1.353,-4.519e-5,0,0,0,0,0.004,3.932,225,14.962,1012.57,0.001,340.366,0.115,8.101e5,0.976,4.831,0.003,0.012,0.005
0.362,5.894,5.894,35.572,37.76,62.435,78.407,-1.247,-1.247,1.764,225.001,12.666,47.429,28.61,-80.6,3.273,8.37e-7,36.433,-0.015,61.71,225.001,54.239,20.239,4.044e-4,1.309e-5,9.792,8.489,7.074,1.449,4.977,9.371,0.308,0.657,0.366,0.17,0.122,0.677,0.896,1.293,1.218e-4,0,0,0,0,0.006,3.934,225,14.962,1012.559,0.001,340.366,0.115,8.143e5,0.976,4.831,0.003,0.013,0.005
0.365,5.991,5.991,35.743,37.964,62.347,77.963,-1.272,-1.272,1.799,225.001,12.795,46.809,28.61,-80.6,3.098,8.622e-7,41.973,-0.016,61.817,225.002,54.222,20.222,4.043e-4,1.309e-5,9.792,8.497,7.074,1.458,4.957,9.336,0.311,0.658,0.366,0.17,0.122,0.675,0.846,1.226,3.313e-5,0,0,0,0,0.007,3.937,225,14.961,1012.547,0.001,340.365,0.116,8.187e5,0.976,4.831,0.005,0.013,0.005
0.37,6.169,6.169,36.052,38.332,62.255,77.144,-1.317,-1.317,1.863,225.001,13.024,45.559,28.61,-80.6,2.75,9.317e-7,51.375,-0.015,62.049,225.002,54.19,20.19,4.043e-4,1.309e-5,9.792,8.513,7.073,1.475,4.921,9.274,0.315,0.658,0.366,0.17,0.122,0.671,0.747,1.091,-1.943e-4,0,0,0,0,0.011,3.942,225,14.96,1012.526,0.001,340.365,0.117,8.266e5,0.976,4.831,0.003,0.013,0.005
0.373,6.283,6.283,36.248,38.565,62.376,76.775,-1.346,-1.346,1.904,225.001,13.166,44.762,28.61,-80.6,2.511,9.168e-7,56.823,-0.016,62.219,225.002,54.172,20.172,4.042e-4,1.309e-5,9.792,8.523,7.072,1.486,4.907,9.25,0.318,0.658,0.366,0.17,0.122,0.669,0.68,0.998,-2.336e-4,0,0,0,0,0.013,3.945,225,14.959,1012.513,0.001,340.364,0.118,8.315e5,0.976,4.831,0.003,0.013,0.005
0.377,6.406,6.406,36.46,38.815,62.536,76.371,-1.378,-1.378,1.949,225.001,13.316,43.838,28.61,-80.6,2.241,9.694e-7,62.21,-0.017,62.421,225.002,54.153,20.153,4.042e-4,1.309e-5,9.792,8.535,7.071,1.5,4.892,9.225,0.321,0.658,0.366,0.17,0.122,0.667,0.604,0.891,-2.359e-4,0,0,0,0,0.015,3.948,225,14.958,1012.499,0.001,340.364,0.119,8.368e5,0.976,4.831,0.004,0.013,0.005
0.38,6.543,6.543,36.695,39.092,62.743,75.92,-1.414,-1.413,1.999,225.001,13.479,42.745,28.61,-80.6,1.927,9.727e-7,67.509,-0.017,62.665,225.002,54.131,20.131,4.041e-4,1.309e-5,9.792,8.55,7.071,1.515,4.875,9.196,0.324,0.658,0.366,0.17,0.122,0.665,0.517,0.766,1.335e-4,0,0,0,0,0.018,3.951,225,14.957,1012.483,0.001,340.363,0.119,8.427e5,0.976,4.831,0.004,0.013,0.006
0.385,6.702,6.702,36.965,39.408,63.008,75.4,-1.455,-1.455,2.057,225.001,13.66,41.414,28.61,-80.6,1.553,7.887e-7,72.654,-0.019,62.967,225.002,54.107,20.107,4.04e-4,1.309e-5,9.792,8.567,7.07,1.533,4.855,9.164,0.328,0.658,0.366,0.17,0.122,0.662,0.414,0.615,3.792e-4,0,0,0,0,0.02,3.955,225,14.956,1012.464,0.001,340.363,0.12,8.494e5,0.976,4.831,0.005,0.013,0.006
0.39,6.898,6.898,37.298,39.795,63.359,74.763,-1.506,-1.506,2.13,225.001,13.874,39.689,28.61,-80.6,1.082,6.058e-7,77.478,-0.024,63.363,225.002,54.076,20.076,4.039e-4,1.309e-5,9.792,8.589,7.069,1.557,4.832,9.124,0.334,0.658,0.366,0.17,0.122,0.66,0.287,0.424,-1.052e-4,0,0,0,0,0.023,3.96,225,14.955,1012.441,0.001,340.362,0.121,8.576e5,0.976,4.831,0.008,0.013,0.006
0.397,7.18,7.18,37.776,40.343,63.865,73.865,-1.581,-1.581,2.235,225.001,14.162,37.112,28.61,-80.6,0.401,9.416e-7,81.306,-0.057,63.962,225.003,54.033,20.033,4.038e-4,1.308e-5,9.792,8.621,7.067,1.592,4.798,9.068,0.342,0.658,0.365,0.17,0.122,0.658,0.105,0.143,2.844e-4,0,0,0,0,0.024,3.968,225,14.953,1012.408,0.001,340.361,0.123,8.692e5,0.976,4.831,0.011,0.014,0.006
0.409,7.609,7.609,38.499,41.159,64.473,72.571,-1.695,-1.695,2.397,225.002,14.558,33.313,28.61,-80.6,0.522,6.999e-7,-80.139,-0.035,64.878,225.003,53.969,19.969,4.036e-4,1.308e-5,9.792,8.616,7.065,1.588,4.747,8.983,0.355,0.658,0.365,0.17,0.122,0.658,0.137,0.241,1.029e-4,0,0,0,0,-0.023,3.924,225,14.951,1012.358,0.001,340.359,0.125,8.858e5,0.976,4.831,0.012,0.014,0.006
0.421,8.09,8.09,39.299,42.045,64.897,71.223,-1.824,-1.824,2.579,225.002,14.945,29.343,28.61,-80.6,1.384,-9.107e-7,-70.024,-0.013,65.815,225.003,53.898,19.898,4.034e-4,1.308e-5,9.792,8.575,7.062,1.55,4.691,8.889,0.371,0.658,0.365,0.17,0.122,0.662,0.368,0.588,8.037e-5,0,0,0,0,-0.017,3.857,225,14.947,1012.301,0.001,340.357,0.128,9.036e5,0.976,4.831,0.005,0.014,0.006
0.426,8.282,8.282,39.615,42.39,64.969,70.715,-1.876,-1.876,2.653,225.002,15.085,27.92,28.61,-80.6,1.665,-9.106e-7,-63.777,-0.008,66.142,225.003,53.87,19.87,4.034e-4,1.308e-5,9.792,8.562,7.061,1.537,4.669,8.852,0.378,0.658,0.365,0.17,0.122,0.663,0.445,0.698,1.488e-4,0,0,0,0,-0.014,3.831,225,14.946,1012.279,0.001,340.356,0.129,9.105e5,0.976,4.831,0.004,0.014,0.006
0.43,8.442,8.442,39.877,42.674,64.98,70.303,-1.919,-1.919,2.714,225.002,15.195,26.834,28.61,-80.6,1.868,-8.51e-7,-57.757,-0.006,66.387,225.003,53.847,19.847,4.033e-4,1.308e-5,9.792,8.553,7.06,1.529,4.651,8.821,0.383,0.658,0.365,0.17,0.122,0.665,0.501,0.777,-1.643e-4,0,0,0,0,-0.011,3.809,225,14.945,1012.26,0.001,340.356,0.13,9.162e5,0.976,4.831,0.004,0.014,0.006
0.433,8.586,8.586,40.11,42.925,64.95,69.943,-1.957,-1.957,2.768,225.002,15.29,25.952,28.61,-80.6,2.023,-9.604e-7,-51.846,-0.004,66.583,225.003,53.826,19.826,4.032e-4,1.308e-5,9.792,8.546,7.06,1.522,4.635,8.794,0.388,0.658,0.365,0.17,0.122,0.666,0.544,0.837,-1.574e-4,0,0,0,0,-0.009,3.79,225,14.944,1012.243,0.001,340.355,0.13,9.212e5,0.976,4.831,0.003,0.014,0.006
0.437,8.718,8.718,40.323,43.155,64.888,69.617,-1.993,-1.993,2.819,225.002,15.374,25.22,28.61,-80.6,2.143,-8.677e-7,-45.998,-0.003,66.744,225.003,53.807,19.807,4.032e-4,1.307e-5,9.792,8.541,7.059,1.517,4.62,8.769,0.393,0.658,0.365,0.17,0.122,0.667,0.577,0.883,-1.266e-4,0,0,0,0,-0.007,3.772,225,14.943,1012.228,0.001,340.355,0.131,9.258e5,0.976,4.831,0.003,0.014,0.006
0.44,8.843,8.843,40.523,43.369,64.799,69.314,-2.027,-2.027,2.866,225.002,15.451,24.606,28.61,-80.6,2.236,-8.793e-7,-40.198,-0.004,66.878,225.003,53.789,19.789,4.031e-4,1.307e-5,9.792,8.536,7.058,1.514,4.606,8.745,0.397,0.658,0.365,0.17,0.122,0.667,0.603,0.919,3.012e-5,0,0,0,0,-0.005,3.755,225,14.943,1012.213,0.001,340.354,0.132,9.301e5,0.976,4.831,0.003,0.014,0.006
0.443,8.962,8.962,40.714,43.572,64.686,69.026,-2.059,-2.059,2.912,225.002,15.522,24.092,28.61,-80.6,2.306,-9.289e-7,-34.432,-0.004,66.987,225.003,53.773,19.773,4.031e-4,1.307e-5,9.792,8.533,7.058,1.511,4.593,8.723,0.401,0.658,0.365,0.17,0.122,0.668,0.623,0.945,3.42e-4,0,0,0,0,-0.004,3.739,225,14.942,1012.199,0.001,340.354,0.132,9.341e5,0.976,4.831,0.003,0.015,0.006
0.446,9.077,9.077,40.897,43.767,64.55,68.751,-2.09,-2.09,2.956,225.002,15.59,23.665,28.61,-80.6,2.356,-8.233e-7,-28.695,-0.004,67.077,225.003,53.756,19.756,4.03e-4,1.307e-5,9.792,8.531,7.057,1.51,4.58,8.701,0.404,0.658,0.365,0.17,0.122,0.669,0.637,0.963,2.441e-4,0,0,0,0,-0.003,3.724,225,14.941,1012.185,0.001,340.353,0.133,9.38e5,0.976,4.831,0.003,0.015,0.006
0.448,9.19,9.19,41.074,43.956,64.392,68.484,-2.121,-2.12,2.999,225.002,15.654,23.317,28.61,-80.6,2.388,-7.503e-7,-22.975,-0.003,67.148,225.003,53.741,19.741,4.03e-4,1.307e-5,9.792,8.53,7.057,1.509,4.568,8.68,0.408,0.658,0.365,0.171,0.122,0.669,0.646,0.976,7.221e-5,0,0,0,0,-0.002,3.709,225,14.94,1012.172,0.001,340.353,0.133,9.418e5,0.976,4.831,0.003,0.015,0.006
0.451,9.301,9.301,41.247,44.14,64.23,68.221,-2.15,-2.15,3.041,225.002,15.717,22.991,28.61,-80.6,2.421,-7.055e-7,-17.273,-0.002,67.202,225.003,53.725,19.725,4.03e-4,1.307e-5,9.792,8.528,7.056,1.508,4.556,8.66,0.411,0.658,0.365,0.171,0.122,0.669,0.655,0.988,-1.094e-4,0,0,0,0,-9.226e-4,3.709,225,14.94,1012.159,0.001,340.352,0.134,9.456e5,0.976,4.831,0.003,0.015,0.006
0.454,9.41,9.41,41.417,44.32,64.074,67.963,-2.18,-2.18,3.083,225.002,15.777,22.659,28.61,-80.6,2.461,-6.894e-7,-11.543,-0.002,67.24,225.003,53.71,19.71,4.029e-4,1.307e-5,9.792,8.527,7.056,1.506,4.544,8.64,0.415,0.658,0.365,0.171,0.122,0.669,0.666,1.005,2.184e-4,0,0,0,0,-4.087e-4,3.731,225,14.939,1012.146,0.001,340.352,0.135,9.495e5,0.976,4.831,0.003,0.015,0.006
0.456,9.517,9.517,41.582,44.495,63.899,67.711,-2.209,-2.208,3.123,225.002,15.835,22.399,28.61,-80.6,2.485,-7.158e-7,-5.837,-0.004,67.263,225.003,53.695,19.695,4.029e-4,1.307e-5,9.792,8.525,7.055,1.506,4.532,8.62,0.418,0.658,0.365,0.171,0.122,0.67,0.673,1.014,4.712e-4,0,0,0,0,-1.037e-4,3.752,225,14.938,1012.134,0.001,340.351,0.135,9.533e5,0.976,4.831,0.003,0.015,0.006
0.459,9.623,9.623,41.743,44.666,63.703,67.463,-2.237,-2.237,3.164,225.002,15.892,22.207,28.61,-80.6,2.493,-7.469e-7,-0.149,-0.005,67.27,225.003,53.681,19.681,4.028e-4,1.307e-5,9.792,8.525,7.055,1.506,4.521,8.601,0.422,0.658,0.365,0.171,0.122,0.67,0.675,1.017,1.854e-4,0,0,0,0,-6.672e-8,3.772,225,14.937,1012.121,0.001,340.351,0.136,9.57e5,0.976,4.831,0.003,0.015,0.006
0.461,9.728,9.728,41.903,44.835,63.487,67.217,-2.265,-2.265,3.203,225.002,15.947,22.079,28.61,-80.6,2.488,-7.327e-7,5.527,-0.003,67.263,225.003,53.666,19.666,4.028e-4,1.307e-5,9.792,8.525,7.054,1.507,4.51,8.581,0.425,0.658,0.365,0.171,0.122,0.67,0.674,1.015,3.394e-4,0,0,0,0,9.154e-5,3.792,225,14.937,1012.109,0.001,340.351,0.136,9.606e5,0.976,4.831,0.003,0.016,0.006
0.464,9.833,9.833,42.061,45.002,63.249,66.971,-2.293,-2.293,3.243,225.002,16.002,22.014,28.61,-80.6,2.467,-7.88e-7,11.209,-0.004,67.242,225.003,53.652,19.652,4.028e-4,1.307e-5,9.792,8.526,7.054,1.508,4.498,8.562,0.428,0.658,0.365,0.171,0.122,0.67,0.668,1.007,3.406e-4,0,0,0,0,3.736e-4,3.813,225,14.936,1012.097,0.001,340.35,0.137,9.642e5,0.976,4.831,0.003,0.016,0.006
0.466,9.938,9.938,42.219,45.169,62.988,66.723,-2.322,-2.322,3.283,225.002,16.057,22.012,28.61,-80.6,2.433,-8.685e-7,16.873,-0.004,67.207,225.003,53.638,19.638,4.027e-4,1.307e-5,9.792,8.528,7.053,1.511,4.487,8.543,0.431,0.658,0.365,0.171,0.122,0.669,0.659,0.994,4.927e-4,0,0,0,0,8.402e-4,3.833,225,14.935,1012.084,0.001,340.35,0.137,9.679e5,0.976,4.831,0.003,0.016,0.006
0.469,10.044,10.044,42.376,45.336,62.703,66.475,-2.35,-2.35,3.324,225.002,16.112,22.072,28.61,-80.6,2.386,-9.025e-7,22.498,-0.006,67.158,225.003,53.623,19.623,4.027e-4,1.307e-5,9.792,8.53,7.053,1.513,4.476,8.524,0.434,0.658,0.365,0.171,0.122,0.669,0.645,0.975,1.083e-5,0,0,0,0,0.001,3.853,225,14.935,1012.072,0.001,340.349,0.138,9.715e5,0.976,4.831,0.003,0.016,0.006
0.471,10.151,10.151,42.535,45.504,62.392,66.222,-2.379,-2.379,3.365,225.002,16.168,22.196,28.61,-80.6,2.324,-9.472e-7,28.108,-0.005,67.094,225.003,53.609,19.609,4.026e-4,1.307e-5,9.792,8.533,7.052,1.517,4.464,8.504,0.437,0.658,0.365,0.171,0.122,0.668,0.628,0.951,-9.992e-5,0,0,0,0,0.002,3.874,225,14.934,1012.059,0.001,340.349,0.138,9.751e5,0.976,4.831,0.004,0.016,0.006
0.475,10.306,10.306,42.761,45.744,61.905,65.86,-2.421,-2.421,3.423,225.002,16.25,22.48,28.61,-80.6,2.212,-8.495e-7,35.927,-0.003,66.977,225.003,53.588,19.588,4.026e-4,1.307e-5,9.792,8.538,7.051,1.523,4.448,8.477,0.441,0.658,0.365,0.171,0.123,0.668,0.597,0.904,2.648e-4,0,0,0,0,0.004,3.903,225,14.933,1012.041,0.001,340.348,0.139,9.803e5,0.976,4.831,0.003,0.016,0.006
0.478,10.421,10.421,42.926,45.92,61.676,65.768,-2.452,-2.452,3.467,225.002,16.31,22.837,28.61,-80.6,2.113,-8.866e-7,41.484,-0.005,66.874,225.003,53.573,19.573,4.025e-4,1.306e-5,9.792,8.543,7.051,1.528,4.445,8.474,0.444,0.658,0.365,0.171,0.123,0.667,0.569,0.865,-1.36e-4,0,0,0,0,0.005,3.925,225,14.932,1012.028,0.001,340.348,0.139,9.842e5,0.976,4.831,0.003,0.016,0.007
0.48,10.541,10.541,43.098,46.103,61.41,65.673,-2.484,-2.484,3.513,225.002,16.374,23.276,28.61,-80.6,1.996,-9.879e-7,47.01,-0.006,66.75,225.003,53.559,19.559,4.025e-4,1.306e-5,9.792,8.548,7.05,1.534,4.443,8.471,0.447,0.659,0.365,0.171,0.123,0.666,0.537,0.817,-1.971e-5,0,0,0,0,0.006,3.948,225,14.931,1012.014,0.001,340.347,0.14,9.881e5,0.976,4.831,0.003,0.017,0.007
0.483,10.667,10.667,43.277,46.295,61.102,65.576,-2.518,-2.518,3.561,225.002,16.443,23.805,28.61,-80.6,1.859,-9.579e-7,52.499,-0.007,66.605,225.003,53.543,19.543,4.024e-4,1.306e-5,9.792,8.554,7.05,1.541,4.44,8.468,0.45,0.659,0.365,0.171,0.123,0.665,0.499,0.761,-8.199e-5,0,0,0,0,0.008,3.971,225,14.931,1011.999,0.001,340.347,0.141,9.923e5,0.976,4.831,0.003,0.017,0.007
0.486,10.802,10.802,43.466,46.499,60.741,65.474,-2.554,-2.554,3.612,225.002,16.518,24.441,28.61,-80.6,1.699,-8.117e-7,57.941,-0.008,66.433,225.003,53.526,19.526,4.024e-4,1.306e-5,9.792,8.562,7.049,1.549,4.437,8.465,0.453,0.659,0.365,0.171,0.123,0.664,0.455,0.696,-3.029e-4,0,0,0,0,0.009,3.997,225,14.93,1011.983,0.001,340.346,0.141,9.967e5,0.976,4.831,0.003,0.017,0.007
0.49,10.949,10.949,43.67,46.719,60.314,65.369,-2.594,-2.593,3.668,225.002,16.602,25.207,28.61,-80.6,1.51,-8.886e-7,63.305,-0.009,66.229,225.003,53.508,19.508,4.023e-4,1.306e-5,9.792,8.57,7.048,1.559,4.434,8.462,0.457,0.659,0.365,0.171,0.123,0.663,0.403,0.618,-2.404e-4,0,0,0,0,0.011,4.024,225,14.929,1011.966,0.001,340.346,0.142,1.002e6,0.976,4.831,0.004,0.017,0.007
0.494,11.114,11.114,43.896,46.965,59.794,65.259,-2.638,-2.638,3.73,225.002,16.698,26.144,28.61,-80.6,1.284,-8.585e-7,68.562,-0.014,65.98,225.003,53.488,19.488,4.023e-4,1.306e-5,9.792,8.581,7.048,1.57,4.43,8.458,0.461,0.659,0.365,0.171,0.123,0.662,0.342,0.524,-2.456e-4,0,0,0,0,0.013,4.054,225,14.928,1011.947,0.001,340.345,0.143,1.007e6,0.976,4.831,0.004,0.017,0.007
0.498,11.307,11.307,44.157,47.25,59.135,65.143,-2.69,-2.69,3.804,225.002,16.816,27.326,28.61,-80.6,1.003,-1.007e-6,73.617,-0.018,65.668,225.003,53.465,19.465,4.022e-4,1.306e-5,9.792,8.594,7.047,1.585,4.426,8.453,0.466,0.659,0.365,0.171,0.123,0.661,0.266,0.406,-2.825e-4,0,0,0,0,0.015,4.09,225,14.927,1011.924,0.001,340.344,0.144,1.013e6,0.976,4.831,0.006,0.017,0.007
0.504,11.554,11.554,44.484,47.612,58.175,65.028,-2.756,-2.756,3.898,225.002,16.973,29.058,28.61,-80.6,0.59,-1.032e-6,78.144,-0.034,65.244,225.003,53.435,19.435,4.021e-4,1.306e-5,9.792,8.614,7.046,1.606,4.42,8.448,0.472,0.659,0.365,0.171,0.123,0.659,0.155,0.233,2.137e-4,0,0,0,0,0.016,4.098,225,14.925,1011.895,0.001,340.343,0.145,1.021e6,0.976,4.831,0.008,0.017,0.007
0.512,11.928,11.928,44.964,48.152,56.589,64.923,-2.858,-2.857,4.041,225.002,17.227,31.823,28.61,-80.6,0.067,-1.333e-6,-80.14,-0.337,64.577,225.003,53.391,19.391,4.02e-4,1.306e-5,9.792,8.639,7.044,1.633,4.412,8.439,0.482,0.659,0.365,0.171,0.123,0.659,0.018,0.045,2.554e-4,0,0,0,0,-0.017,4.08,225,14.922,1011.851,0.001,340.342,0.146,1.032e6,0.976,4.831,0.013,0.017,0.007
0.525,12.497,12.497,45.659,48.953,54.129,64.88,-3.012,-3.012,4.26,225.002,17.652,35.77,28.61,-80.6,0.966,-9.008e-7,-72.197,-0.021,63.608,225.003,53.324,19.324,4.018e-4,1.305e-5,9.792,8.596,7.042,1.592,4.4,8.427,0.499,0.659,0.365,0.171,0.123,0.661,0.256,0.42,6.708e-5,0,0,0,0,-0.013,4.053,225,14.919,1011.784,0.001,340.34,0.149,1.048e6,0.976,4.831,0.005,0.017,0.007
0.53,12.728,12.728,45.929,49.271,53.19,64.886,-3.076,-3.075,4.349,225.002,17.836,37.161,28.61,-80.6,1.269,-5.679e-7,-65.651,-0.015,63.261,225.003,53.297,19.297,4.017e-4,1.305e-5,9.792,8.582,7.041,1.579,4.395,8.422,0.506,0.659,0.365,0.171,0.123,0.662,0.338,0.543,9.244e-6,0,0,0,0,-0.011,4.042,225,14.917,1011.757,0.001,340.339,0.149,1.055e6,0.976,4.831,0.004,0.018,0.007
0.533,12.905,12.905,46.133,49.513,52.519,64.889,-3.124,-3.124,4.418,225.003,17.981,38.109,28.61,-80.6,1.47,-3.977e-7,-59.529,-0.015,63.019,225.003,53.276,19.276,4.017e-4,1.305e-5,9.792,8.573,7.04,1.57,4.391,8.418,0.512,0.659,0.365,0.171,0.123,0.663,0.392,0.624,2.302e-4,0,0,0,0,-0.009,4.034,225,14.916,1011.736,0.001,340.338,0.15,1.06e6,0.976,4.831,0.003,0.018,0.007
0.537,13.058,13.058,46.306,49.721,51.985,64.886,-3.167,-3.166,4.478,225.003,18.108,38.83,28.61,-80.6,1.62,0,-53.569,-0.013,62.832,225.003,53.259,19.259,4.016e-4,1.305e-5,9.792,8.566,7.039,1.563,4.388,8.414,0.517,0.659,0.365,0.171,0.123,0.664,0.433,0.684,-1.39e-4,0,0,0,0,-0.007,4.026,225,14.915,1011.719,0.001,340.337,0.151,1.064e6,0.976,4.831,0.003,0.018,0.007
