# Alpha 3 First Launch Ever (Up to date)
# 929 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
61.678,140.614,140.614,-3.582,5.104,0.005,0.626,94.745,94.884,134.088,44.958,3.636,0.626,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.455,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.407,225,14.086,996.758,0.001,339.835,0.011,7.37e4,0.976,4.831,0.183,0.288,7.402e-4
61.861,139.958,139.958,-3.581,5.023,0.03,0.986,95.208,95.348,134.744,44.958,3.522,0.986,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.162,225,14.09,996.835,0.001,339.838,0.011,7.39e4,0.976,4.831,0.183,0.288,7.293e-4
62.044,139.302,139.302,-3.576,4.894,-0.048,0.138,95.653,95.792,135.372,44.958,3.341,0.129,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.451,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.388,225,14.095,996.912,0.001,339.84,0.011,7.343e4,0.976,4.831,0.183,0.288,7.117e-4
62.228,138.645,138.645,-3.584,4.916,0.009,0.427,96.088,96.227,135.988,44.958,3.365,0.427,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.521,225,14.099,996.989,0.001,339.843,0.011,7.368e4,0.976,4.831,0.183,0.288,7.149e-4
62.411,137.989,137.989,-3.583,4.969,0.007,0.557,96.528,96.668,136.611,44.959,3.443,0.557,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.239,225,14.103,997.066,0.001,339.845,0.011,7.37e4,0.976,4.831,0.183,0.288,7.22e-4
62.594,137.334,137.334,-3.581,4.898,0.034,0.988,96.968,97.107,137.232,44.959,3.341,0.987,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.701,225,14.107,997.143,0.001,339.848,0.011,7.392e4,0.976,4.831,0.183,0.288,7.124e-4
62.777,136.678,136.678,-3.575,5.018,-0.045,0.267,97.412,97.552,137.86,44.959,3.522,0.263,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.451,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.618,225,14.112,997.22,0.001,339.851,0.011,7.346e4,0.976,4.831,0.183,0.288,7.286e-4
62.961,136.022,136.022,-3.583,5.058,0.167,1.869,97.872,98.011,138.511,44.959,3.57,1.861,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.469,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9,225,14.116,997.297,0.001,339.853,0.011,7.488e4,0.976,4.831,0.183,0.288,7.341e-4
63.144,135.369,135.369,-3.553,4.801,-0.156,0.512,98.312,98.451,139.133,44.959,3.229,0.487,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.447,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.05,225,14.12,997.374,0.001,339.856,0.01,7.307e4,0.976,4.831,0.185,0.288,6.988e-4
63.328,134.71,134.71,-3.582,4.763,0.006,0.572,98.728,98.867,139.721,44.96,3.14,0.572,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.93,225,14.124,997.451,0.001,339.858,0.011,7.37e4,0.976,4.831,0.183,0.288,6.938e-4
63.511,134.054,134.054,-3.581,4.694,0.073,1.34,99.127,99.267,140.286,44.96,3.035,1.338,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.461,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.52,225,14.129,997.528,0.001,339.861,0.011,7.423e4,0.976,4.831,0.183,0.288,6.841e-4
63.694,133.4,133.4,-3.567,4.846,-0.075,0.516,99.536,99.676,140.864,44.96,3.28,0.511,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.451,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.467,225,14.133,997.604,0.001,339.863,0.011,7.339e4,0.976,4.831,0.184,0.288,7.051e-4
63.878,132.743,132.743,-3.581,4.92,-0.011,0.197,99.969,100.108,141.476,44.96,3.374,0.196,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.445,225,14.137,997.681,0.001,339.866,0.011,7.359e4,0.976,4.831,0.183,0.288,7.154e-4
64.061,132.087,132.087,-3.583,4.946,0.009,0.445,100.408,100.547,142.097,44.96,3.41,0.445,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.572,225,14.141,997.758,0.001,339.869,0.011,7.369e4,0.976,4.831,0.183,0.288,7.19e-4
64.244,131.432,131.432,-3.581,5.001,0.052,1.107,100.854,100.993,142.728,44.96,3.491,1.106,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.459,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.893,225,14.146,997.835,0.001,339.871,0.011,7.405e4,0.976,4.831,0.183,0.288,7.264e-4
64.427,130.777,130.777,-3.572,5.138,-0.061,0.073,101.319,101.458,143.385,44.961,3.693,0.041,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.451,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.678,225,14.15,997.912,0.001,339.874,0.011,7.34e4,0.976,4.831,0.184,0.288,7.445e-4
64.611,130.121,130.121,-3.583,5.14,0.002,0.187,101.798,101.937,144.063,44.961,3.686,0.187,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.754,225,14.154,997.989,0.001,339.876,0.011,7.364e4,0.976,4.831,0.183,0.288,7.45e-4
64.794,129.465,129.465,-3.583,5.165,0.007,0.392,102.277,102.416,144.74,44.961,3.72,0.392,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.577,225,14.158,998.066,0.001,339.879,0.011,7.368e4,0.976,4.831,0.183,0.289,7.482e-4
64.977,128.81,128.81,-3.581,5.112,0.04,0.969,102.754,102.893,145.414,44.961,3.649,0.968,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.296,225,14.163,998.143,0.001,339.882,0.011,7.396e4,0.976,4.831,0.183,0.289,7.413e-4
65.16,128.155,128.155,-3.574,4.982,-0.044,0.236,103.214,103.353,146.065,44.961,3.471,0.232,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.451,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.386,225,14.167,998.22,0.001,339.884,0.011,7.348e4,0.976,4.831,0.183,0.289,7.237e-4
65.343,127.499,127.499,-3.582,4.959,-7.42e-4,0.163,103.662,103.801,146.698,44.962,3.429,0.163,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.369,225,14.171,998.296,0.001,339.887,0.011,7.363e4,0.976,4.831,0.183,0.289,7.207e-4
65.526,126.844,126.844,-3.582,4.938,0.003,0.268,104.103,104.242,147.323,44.962,3.399,0.268,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.497,225,14.176,998.373,0.001,339.889,0.011,7.366e4,0.976,4.831,0.183,0.289,7.179e-4
65.709,126.189,126.189,-3.582,4.972,0.004,0.365,104.546,104.685,147.949,44.962,3.448,0.365,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.581,225,14.18,998.45,0.001,339.892,0.011,7.367e4,0.976,4.831,0.183,0.289,7.224e-4
65.892,125.533,125.533,-3.581,5.018,0.036,0.916,104.997,105.135,148.586,44.962,3.515,0.915,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.181,225,14.184,998.527,0.001,339.894,0.011,7.393e4,0.976,4.831,0.183,0.289,7.286e-4
66.075,124.879,124.879,-3.574,4.897,-0.038,0.27,105.44,105.579,149.214,44.962,3.347,0.268,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.445,225,14.188,998.604,0.001,339.897,0.011,7.351e4,0.976,4.831,0.183,0.289,7.122e-4
66.258,124.223,124.223,-3.581,4.936,-0.003,0.018,105.877,106.016,149.832,44.962,3.397,0.017,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.39,225,14.193,998.681,0.001,339.9,0.011,7.363e4,0.976,4.831,0.183,0.289,7.176e-4
66.441,123.568,123.568,-3.582,4.934,0.025,0.689,106.317,106.455,150.453,44.963,3.393,0.688,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.644,225,14.197,998.758,0.001,339.902,0.011,7.382e4,0.976,4.831,0.183,0.289,7.173e-4
66.624,122.913,122.913,-3.577,5.018,0.06,1.288,106.764,106.902,151.085,44.963,3.519,1.287,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.46,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.986,225,14.201,998.834,0.001,339.905,0.011,7.418e4,0.976,4.831,0.183,0.289,7.286e-4
66.807,122.259,122.259,-3.566,5.179,-0.076,0.354,107.234,107.373,151.751,44.963,3.755,0.346,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.45,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.882,225,14.205,998.911,0.001,339.907,0.01,7.338e4,0.976,4.831,0.184,0.289,7.498e-4
66.991,121.603,121.603,-3.58,5.234,0.001,0.36,107.726,107.865,152.446,44.963,3.818,0.36,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.687,225,14.21,998.988,0.001,339.91,0.011,7.367e4,0.976,4.831,0.183,0.289,7.574e-4
67.174,120.948,120.948,-3.58,5.186,0.033,0.875,108.216,108.355,153.139,44.963,3.753,0.874,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.434,225,14.214,999.065,0.001,339.912,0.011,7.391e4,0.976,4.831,0.183,0.289,7.511e-4
67.357,120.294,120.294,-3.574,5.068,-0.037,0.174,108.691,108.83,153.81,44.963,3.593,0.17,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.655,225,14.218,999.142,0.001,339.915,0.011,7.352e4,0.976,4.831,0.183,0.289,7.352e-4
67.54,119.638,119.638,-3.581,5.095,0.017,0.594,109.158,109.297,154.471,44.964,3.624,0.594,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.455,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.407,225,14.222,999.218,0.001,339.918,0.011,7.378e4,0.976,4.831,0.183,0.289,7.389e-4
67.723,118.984,118.984,-3.578,5.016,0.002,0.624,109.62,109.759,155.124,44.964,3.515,0.624,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.287,225,14.227,999.295,0.001,339.92,0.011,7.373e4,0.976,4.831,0.183,0.289,7.283e-4
67.906,118.329,118.329,-3.577,4.936,0.002,0.639,110.068,110.206,155.757,44.964,3.401,0.639,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.168,225,14.231,999.372,0.001,339.923,0.011,7.374e4,0.976,4.831,0.183,0.289,7.175e-4
68.089,117.674,117.674,-3.577,4.856,-0.02,0.069,110.5,110.639,156.369,44.964,3.284,0.066,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.308,225,14.235,999.449,0.001,339.925,0.011,7.358e4,0.976,4.831,0.183,0.289,7.066e-4
68.272,117.019,117.019,-3.581,4.867,0.036,0.841,110.926,111.065,156.971,44.964,3.296,0.84,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.602,225,14.239,999.526,0.001,339.928,0.011,7.392e4,0.976,4.831,0.183,0.289,7.082e-4
68.455,116.365,116.365,-3.574,4.967,-0.035,0.092,111.362,111.501,157.588,44.964,3.45,0.085,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.418,225,14.244,999.602,0.001,339.931,0.011,7.353e4,0.976,4.831,0.183,0.29,7.218e-4
68.638,115.71,115.71,-3.58,4.961,0.001,0.149,111.808,111.946,158.218,44.965,3.434,0.149,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.489,225,14.248,999.679,0.001,339.933,0.011,7.367e4,0.976,4.831,0.183,0.29,7.21e-4
68.821,115.055,115.055,-3.58,4.98,0.036,0.855,112.254,112.392,158.849,44.965,3.461,0.854,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.772,225,14.252,999.756,0.001,339.936,0.011,7.393e4,0.976,4.831,0.183,0.29,7.235e-4
69.003,114.402,114.402,-3.574,5.085,-0.035,0.132,112.711,112.85,159.496,44.965,3.618,0.127,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.664,225,14.256,999.833,0.001,339.938,0.011,7.353e4,0.976,4.831,0.183,0.29,7.375e-4
69.187,113.746,113.746,-3.58,5.106,0.143,1.714,113.181,113.32,160.16,44.965,3.641,1.708,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.467,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.256,225,14.261,999.909,0.001,339.941,0.011,7.474e4,0.976,4.831,0.183,0.29,7.404e-4
69.369,113.094,113.094,-3.554,5.316,-0.138,0.32,113.672,113.81,160.854,44.965,3.953,0.289,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.447,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.059,225,14.265,999.986,0.001,339.943,0.01,7.316e4,0.976,4.831,0.184,0.29,7.675e-4
69.554,112.438,112.438,-3.579,5.372,-0.002,0.143,114.19,114.329,161.587,44.965,4.006,0.143,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.954,225,14.269,1000.063,0.001,339.946,0.011,7.366e4,0.976,4.831,0.183,0.29,7.754e-4
69.736,111.783,111.783,-3.58,5.353,0.028,0.751,114.706,114.845,162.317,44.965,3.98,0.75,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.706,225,14.273,1000.14,0.001,339.949,0.011,7.388e4,0.976,4.831,0.183,0.29,7.729e-4
69.919,111.129,111.129,-3.575,5.248,-0.028,0.057,115.212,115.35,163.032,44.966,3.843,0.05,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.825,225,14.278,1000.216,0.001,339.951,0.011,7.356e4,0.976,4.831,0.183,0.29,7.591e-4
70.102,110.475,110.475,-3.58,5.245,0.003,0.219,115.709,115.847,163.735,44.966,3.834,0.219,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.754,225,14.282,1000.293,0.001,339.954,0.011,7.369e4,0.976,4.831,0.183,0.29,7.588e-4
70.285,109.82,109.82,-3.579,5.216,-0.002,0.083,116.202,116.34,164.432,44.966,3.794,0.083,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.824,225,14.286,1000.37,0.001,339.956,0.011,7.367e4,0.976,4.831,0.183,0.29,7.549e-4
70.468,109.166,109.166,-3.579,5.227,0.092,1.36,116.693,116.831,165.127,44.966,3.809,1.357,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.462,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3,225,14.29,1000.447,0.001,339.959,0.011,7.436e4,0.976,4.831,0.183,0.29,7.564e-4
70.65,108.514,108.514,-3.563,5.399,-0.061,0.762,117.201,117.34,165.846,44.966,4.057,0.76,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.779,225,14.295,1000.523,0.001,339.961,0.011,7.355e4,0.976,4.831,0.184,0.291,7.785e-4
70.834,107.858,107.858,-3.574,5.303,-0.027,0.171,117.719,117.857,166.578,44.966,3.918,0.169,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.856,225,14.299,1000.6,0.001,339.964,0.011,7.358e4,0.976,4.831,0.183,0.291,7.662e-4
71.017,107.204,107.204,-3.579,5.283,0.084,1.307,118.224,118.362,167.292,44.967,3.887,1.304,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.461,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.414,225,14.303,1000.677,0.001,339.967,0.011,7.431e4,0.976,4.831,0.183,0.291,7.638e-4
71.2,106.551,106.551,-3.563,5.1,0.041,1.588,118.711,118.849,167.98,44.967,3.648,1.587,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.461,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.073,225,14.307,1000.753,0.001,339.969,0.011,7.431e4,0.976,4.831,0.184,0.291,7.393e-4
71.383,105.898,105.898,-3.556,4.89,-0.039,1.305,119.166,119.304,168.623,44.967,3.357,1.304,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.881,225,14.312,1000.83,0.001,339.972,0.011,7.386e4,0.976,4.831,0.184,0.291,7.11e-4
71.567,105.243,105.243,-3.563,4.734,-0.069,0.573,119.587,119.725,169.219,44.967,3.117,0.569,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.451,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.909,225,14.316,1000.907,0.001,339.974,0.01,7.348e4,0.976,4.831,0.184,0.291,6.896e-4
71.751,104.588,104.588,-3.576,4.676,-0.015,0.099,119.984,120.122,169.781,44.967,3.013,0.098,28.611,-80.599,NaN,NaN,NaN,NaN,37.456,225.12,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.977,225,14.32,1000.984,0.001,339.977,0.011,7.363e4,0.976,4.831,0.183,0.291,6.815e-4
