# D12-3 Motor Altitude/Lateral vs Time (Up to date)
# 259 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
18.722,34.946,34.946,-4.287,5.088,0.024,0.725,7.796,7.827,11.047,44.885,2.74,0.724,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.634,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.056,225,14.773,1009.151,0.001,340.251,0.013,2.68e5,2.6,34.253,0.219,0.124,7.342e-4
18.941,34.009,34.009,-4.282,5.171,-0.006,0.627,8.232,8.264,11.664,44.892,2.899,0.627,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.624,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.625,225,14.779,1009.261,0.001,340.255,0.013,2.675e5,2.6,34.253,0.219,0.124,7.483e-4
19.16,33.07,33.07,-4.283,5.096,-0.013,0.36,8.671,8.702,12.285,44.897,2.762,0.36,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.919,225,14.785,1009.371,0.001,340.259,0.013,2.672e5,2.6,34.253,0.219,0.124,7.357e-4
19.379,32.132,32.132,-4.286,5.142,-0.003,0.24,9.105,9.136,12.898,44.902,2.841,0.24,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.945,225,14.791,1009.481,0.001,340.262,0.013,2.673e5,2.6,34.253,0.219,0.124,7.433e-4
19.598,31.194,31.194,-4.287,5.171,0.001,0.263,9.549,9.58,13.526,44.907,2.893,0.263,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.778,225,14.797,1009.592,0.001,340.266,0.013,2.674e5,2.6,34.253,0.219,0.124,7.483e-4
19.816,30.256,30.256,-4.286,5.139,0.012,0.534,9.992,10.023,14.153,44.911,2.836,0.534,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.628,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.602,225,14.803,1009.702,0.001,340.27,0.013,2.677e5,2.6,34.253,0.219,0.124,7.429e-4
20.035,29.318,29.318,-4.284,5.074,-0.012,0.202,10.422,10.453,14.76,44.915,2.719,0.201,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.63,225,14.809,1009.812,0.001,340.273,0.013,2.672e5,2.6,34.253,0.219,0.124,7.318e-4
20.254,28.38,28.38,-4.286,5.052,0.037,0.867,10.839,10.87,15.351,44.918,2.675,0.866,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.641,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.052,225,14.816,1009.922,0.001,340.277,0.013,2.684e5,2.6,34.253,0.219,0.124,7.28e-4
20.473,27.443,27.443,-4.278,5.148,-0.037,0.057,11.268,11.298,15.957,44.922,2.864,0.044,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.611,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.883,225,14.822,1010.031,0.001,340.281,0.013,2.668e5,2.6,34.253,0.219,0.124,7.446e-4
20.692,26.504,26.504,-4.286,5.16,0.004,0.252,11.712,11.743,16.585,44.925,2.874,0.252,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.763,225,14.828,1010.141,0.001,340.284,0.013,2.675e5,2.6,34.253,0.219,0.124,7.464e-4
20.911,25.567,25.567,-4.285,5.129,0.01,0.503,12.153,12.183,17.208,44.928,2.819,0.502,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.627,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.038,225,14.834,1010.251,0.001,340.288,0.013,2.677e5,2.6,34.253,0.219,0.124,7.412e-4
21.13,24.629,24.629,-4.283,5.189,0.005,0.58,12.597,12.628,17.837,44.93,2.929,0.58,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.627,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.675,225,14.84,1010.361,0.001,340.292,0.013,2.677e5,2.6,34.253,0.219,0.124,7.512e-4
21.349,23.692,23.692,-4.282,5.117,-0.013,0.255,13.041,13.071,18.464,44.933,2.802,0.255,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.618,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.69,225,14.846,1010.471,0.001,340.296,0.013,2.672e5,2.6,34.253,0.219,0.124,7.393e-4
21.568,22.754,22.754,-4.285,5.089,0.026,0.75,13.47,13.501,19.071,44.935,2.746,0.75,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.635,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.073,225,14.852,1010.581,0.001,340.299,0.013,2.681e5,2.6,34.253,0.219,0.124,7.344e-4
21.786,21.818,21.818,-4.279,5.175,-0.014,0.525,13.907,13.938,19.69,44.937,2.91,0.525,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.139,225,14.858,1010.691,0.001,340.303,0.013,2.674e5,2.6,34.253,0.219,0.124,7.49e-4
22.005,20.88,20.88,-4.282,5.243,0.001,0.535,14.367,14.398,20.34,44.939,3.025,0.535,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.625,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.258,225,14.864,1010.801,0.001,340.307,0.013,2.676e5,2.6,34.253,0.219,0.124,7.601e-4
22.224,19.943,19.943,-4.282,5.311,-0.01,0.269,14.844,14.875,21.014,44.941,3.142,0.268,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.259,225,14.87,1010.911,0.001,340.31,0.013,2.673e5,2.6,34.253,0.219,0.124,7.711e-4
22.443,19.006,19.006,-4.284,5.348,0.023,0.715,15.335,15.365,21.708,44.943,3.201,0.715,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.634,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.512,225,14.876,1011.021,0.001,340.314,0.013,2.681e5,2.6,34.253,0.219,0.124,7.769e-4
22.662,18.07,18.07,-4.279,5.439,-0.019,0.335,15.842,15.872,22.426,44.945,3.357,0.335,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.617,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.21,225,14.883,1011.131,0.001,340.318,0.013,2.672e5,2.6,34.253,0.219,0.124,7.913e-4
22.881,17.132,17.132,-4.283,5.397,0.045,0.996,16.356,16.386,23.153,44.947,3.284,0.995,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.646,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.85,225,14.889,1011.241,0.001,340.321,0.013,2.687e5,2.6,34.253,0.219,0.124,7.848e-4
23.099,16.196,16.196,-4.273,5.259,-0.046,0.268,16.847,16.877,23.847,44.949,3.066,0.264,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.609,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.182,225,14.895,1011.35,0.001,340.325,0.013,2.669e5,2.6,34.253,0.219,0.124,7.63e-4
23.319,15.259,15.259,-4.283,5.301,0.003,0.332,17.327,17.357,24.525,44.95,3.124,0.332,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.269,225,14.901,1011.46,0.001,340.329,0.013,2.676e5,2.6,34.253,0.219,0.124,7.696e-4
23.537,14.322,14.322,-4.283,5.344,-0.005,0.061,17.816,17.846,25.216,44.952,3.197,0.061,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.619,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.17,225,14.907,1011.57,0.001,340.332,0.013,2.674e5,2.6,34.253,0.219,0.124,7.764e-4
23.756,13.385,13.385,-4.284,5.337,7.611e-4,0.044,18.309,18.339,25.914,44.953,3.183,0.044,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.621,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.202,225,14.913,1011.68,0.001,340.336,0.013,2.675e5,2.6,34.253,0.219,0.124,7.752e-4
23.975,12.449,12.449,-4.283,5.342,0.005,0.288,18.802,18.832,26.611,44.954,3.193,0.288,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.318,225,14.919,1011.79,0.001,340.34,0.013,2.676e5,2.6,34.253,0.219,0.124,7.761e-4
24.193,11.513,11.513,-4.282,5.379,0.001,0.302,19.3,19.33,27.316,44.955,3.256,0.302,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.622,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.124,225,14.925,1011.9,0.001,340.344,0.013,2.676e5,2.6,34.253,0.219,0.124,7.82e-4
24.412,10.576,10.576,-4.282,5.34,0.06,1.128,19.799,19.828,28.021,44.957,3.19,1.127,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.654,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7,225,14.931,1012.01,0.001,340.347,0.013,2.692e5,2.6,34.253,0.219,0.124,7.757e-4
24.63,9.642,9.642,-4.269,5.185,-0.05,0.499,20.273,20.303,28.691,44.958,2.944,0.497,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.611,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.726,225,14.937,1012.119,0.001,340.351,0.013,2.67e5,2.6,34.253,0.219,0.124,7.51e-4
24.85,8.704,8.704,-4.28,5.133,0.012,0.689,20.721,20.751,29.325,44.959,2.835,0.689,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.63,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.135,225,14.943,1012.229,0.001,340.355,0.013,2.68e5,2.6,34.253,0.219,0.124,7.421e-4
25.068,7.769,7.769,-4.277,5.216,0.019,0.911,21.171,21.201,29.961,44.96,2.985,0.911,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.637,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.382,225,14.95,1012.339,0.001,340.358,0.013,2.683e5,2.6,34.253,0.219,0.124,7.559e-4
25.287,6.833,6.833,-4.273,5.329,-0.036,0.322,21.648,21.678,30.636,44.961,3.185,0.32,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.612,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.324,225,14.956,1012.449,0.001,340.362,0.013,2.671e5,2.6,34.253,0.219,0.124,7.742e-4
25.506,5.896,5.896,-4.281,5.378,0.02,0.694,22.147,22.177,31.341,44.962,3.255,0.694,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.633,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.952,225,14.962,1012.558,0.001,340.366,0.013,2.681e5,2.6,34.253,0.219,0.124,7.818e-4
25.725,4.961,4.961,-4.277,5.284,-0.022,0.182,22.638,22.668,32.036,44.962,3.103,0.18,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.615,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.024,225,14.968,1012.668,0.001,340.369,0.013,2.672e5,2.6,34.253,0.219,0.124,7.669e-4
25.944,4.025,4.025,-4.281,5.265,0.017,0.586,23.115,23.145,32.711,44.963,3.064,0.586,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.63,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.808,225,14.974,1012.778,0.001,340.373,0.013,2.68e5,2.6,34.253,0.219,0.124,7.637e-4
26.162,3.089,3.089,-4.278,5.188,0.1,1.535,23.579,23.608,33.366,44.964,2.935,1.532,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.679,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.597,225,14.98,1012.888,0.001,340.377,0.013,2.705e5,2.6,34.253,0.219,0.124,7.512e-4
26.381,2.156,2.156,-4.256,5.367,-0.107,0.407,24.059,24.088,34.045,44.965,3.27,0.393,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.594,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.443,225,14.986,1012.997,0.001,340.38,0.013,2.662e5,2.6,34.253,0.22,0.124,7.805e-4
26.601,1.218,1.218,-4.28,5.439,0.001,0.394,24.574,24.603,34.773,44.966,3.357,0.394,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.623,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.529,225,14.992,1013.107,0.001,340.384,0.013,2.677e5,2.6,34.253,0.285,0.124,7.914e-4
# Event GROUND_HIT occurred at t=26.885 seconds
# Event SIMULATION_END occurred at t=26.885 seconds
26.885,0,0,-4.279,5.509,0.011,0.594,25.261,25.29,35.745,44.967,3.469,0.594,33.358,-111.771,NaN,NaN,NaN,NaN,22.391,225.048,267.519,21.5,0.023,3.194e-4,9.796,0,23.025,-8.856,0,0,2.628,68.166,0,68.166,0,68.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.21,225,15,1013.25,0.001,340.389,0.013,2.68e5,2.6,34.253,NaN,0.124,8.022e-4
